시군명,사업장명,인허가일자,영업상태명,폐업일자,총시설규모(㎡),위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
화성시,화이트골프장스낵바,20110418,영업,,117.73,까페,경기도 화성시 향남읍 향봉로 40-8,경기도 화성시 향남읍 도이리 317-1 화이트골프연습장 ,,37.13811989,126.9426183
화성시,둥지까페,20070215,영업,,111,까페,경기도 화성시 향남읍 평6길 58-1,경기도 화성시 향남읍 평리 118-13 ,,37.13130858,126.9079817
화성시,빈센트반커피,20020521,영업,,319.5,까페,경기도 화성시 봉담읍 세자로 399,경기도 화성시 봉담읍 수기리 7-49 ,,37.20103567,126.9838836
화성시,라본테이블&카페,20141010,영업,,137.09,까페,"경기도 화성시 동탄반석로 172 (반송동, 동탄파라곤 201,202호)",경기도 화성시 반송동 93-3 ,,37.20397444,127.0721678
화성시,까페꼰띠고화성남양점,20121206,영업,,146,까페,"경기도 화성시 남양읍 남양성지로 199 (남양동, 1층)",경기도 화성시 남양읍 남양리 1365 1층 ,,37.21235467,126.8239495
화성시,듬뿍만두,20140509,영업,,44.57,까페,"경기도 화성시 삼성1로 144-9, 104호 (석우동, 이림리치안)",경기도 화성시 석우동 31-7 104호,,37.21706753,127.0785071
화성시,카페루멘,20150327,영업,,65.58,까페,"경기도 화성시 동탄반송2길 52, 1층 101호 (반송동)",경기도 화성시 반송동 7-8 101호,,37.21137059,127.0660063
화성시,하늘아래,20070719,영업,,195.52,까페,"경기도 화성시 효행로 1051 (진안동,(메인프라자1004호))",경기도 화성시 진안동 914-1 (메인프라자1004호) ,,37.2146333,127.0419699
화성시,에서,20140530,영업,,114.46,까페,"경기도 화성시 동탄반송3길 40-10 (반송동, 1층 전부)",경기도 화성시 반송동 17-4 1층 전부 ,,37.20965109,127.0666022
화성시,BLACK WAVE 블랙웨이브,20130422,영업,,106.51,까페,"경기도 화성시 노작로4길 33-2 (반송동, 1층)",경기도 화성시 반송동 116-4 1층 전체 ,,37.19825608,127.0762228
화성시,훌리치킨,2015-05-01,영업,,66.58,까페,"경기도 화성시 봉담읍 샘마을1길 13-2, 1, 2층",경기도 화성시 봉담읍 상리 22-58 ,,37.21912797,126.950093
화성시,커피볶는곰다방,2009-12-07,영업,,100,까페,"경기도 화성시 노작로4길 39-16 (반송동,(1층))",경기도 화성시 반송동 117-6 (1층) ,,37.19803753,127.0756043
화성시,커피베이화성향남점,20150204,영업,,53.83,까페,"경기도 화성시 향남읍 발안로 107, 101호 (태성프라자)",경기도 화성시 향남읍 행정리 474-6 ,,37.13172213,126.9223778
화성시,iL BLU,20071001,영업,,79.77,까페,"경기도 화성시 동탄시범한빛길 17-1 (반송동,(동진프라자 101.102호))",경기도 화성시 반송동 22-4 (동진프라자 101.102호) ,,37.20847933,127.0666202
화성시,레바아이카페,20130417,영업,,120.2,까페,"경기도 화성시 동탄원천로 163 (반송동, (위너스타 205호))",경기도 화성시 반송동 86-4 (위너스타 205호) ,,37.20736021,127.0736926
화성시,연지커피숍,20140918,영업,,51.66,까페,경기도 화성시 향남읍 평6길 59-1,경기도 화성시 향남읍 평리 117-3 ,,37.13129799,126.9076666
화성시,소담비빔국수,2014-03-27,영업,,91.35,까페,"경기도 화성시 동탄반석로 156 (반송동, 동탄하이페리온 118호)",경기도 화성시 반송동 93-9 동탄하이페리온 118호 ,,37.20232275,127.0715799
화성시,예가,2014-12-24,영업,,136.6,까페,"경기도 화성시 향남읍 삼천병마로 173-5 (103, 104, 105호)","경기도 화성시 향남읍 평리 161-1 103, 104, 105호 ",18593,37.1289918182,126.9079547230
화성시,바링고 빈스(BARINGO BEANS),20150319,영업,,62.21,까페,경기도 화성시 효행로481번길 24 (안녕동),경기도 화성시 안녕동 186-95 ,,37.2075749,126.9889779
화성시,Cafe tang(카페탕),20141113,영업,,129.69,까페,"경기도 화성시 효행로707번길 30, 1층 (안녕동, 일부)",경기도 화성시 안녕동 138-109 외 3필지 1층 일부 ,,37.20164348,127.0059322
화성시,아벡그라스,20130506,폐업,20180501,30,까페,"경기도 화성시 남양읍 화성로 1462-4, 2층 (북양동)",경기도 화성시 남양읍 북양리 75-8 외 1필지 2층 ,,37.22215468,126.8418854
화성시,카페로인,20150223,폐업,20181011,74.45,까페,"경기도 화성시 떡전골로 60, 107동 208호 (병점동)",경기도 화성시 병점동 871 107동 208호,,37.2046086,127.0370495
화성시,Cafe' limu(카페 리무),20100909,폐업,20191017,34.32,까페,경기도 화성시 향남읍 향남로 418 (노정프라자 104호),경기도 화성시 향남읍 행정리 474-1 ,,37.13225043,126.9216533
화성시,펍스코리아,20150121,폐업,20181211,36,까페,"경기도 화성시 용주로 46-2 (안녕동, 1층 일부)",경기도 화성시 안녕동 25-5 1층 일부 ,,37.20601414,127.0121808
화성시,룰루랄라모래놀이키즈카페,20120409,폐업,20130415,230.4,까페,"경기도 화성시 남양읍 남양성지로 111, 4층 (남양동)",경기도 화성시 남양읍 남양리 1170-1 4층 ,,37.20772062,126.8159444
화성시,파티,20090924,폐업,20151015,93.15,까페,"경기도 화성시 동탄중앙로 76 (반송동,(서건프라자304호))",경기도 화성시 반송동 221-2 (서건프라자304호) ,,37.19319487,127.0725103
화성시,오BAR,2006-07-05,폐업,2023-03-03,92.5,까페,"경기도 화성시 효행로 1056, 302호 (병점동, 탑프라자)",경기도 화성시 병점동 844-2 탑프라자 302호,,37.21421314,127.0428741
화성시,Cafe DoNo(카페도노),20111107,폐업,20210601,117.14,까페,"경기도 화성시 노작로4길 25 (반송동,(1층 일부))",경기도 화성시 반송동 115-4 (1층 일부) ,,37.19794277,127.0768331
화성시,벨라빈스 커피 동탄점,20140220,폐업,20140625,125.99,까페,"경기도 화성시 동탄문화센터로 75 (반송동, 서해더블루 115호 전부)",경기도 화성시 반송동 106-7 서해더블루 115호 전부 ,,37.19999499,127.0734861
화성시,엔젤까페떼리아,20140409,폐업,20150914,91.8,까페,"경기도 화성시 우정읍 매향선창길 84, 3층 306호",경기도 화성시 우정읍 매향리 944-1 306호,,37.03639578,126.7469052
화성시,피아체,20061016,폐업,20131105,186.47,까페,"경기도 화성시 병점서로 31-6 (병점동,신창프라자 302)",경기도 화성시 병점동 431-9 신창프라자 302 ,,37.20524131,127.0398066
화성시,스타트히어(START HERE),20150211,폐업,20170327,129.38,까페,"경기도 화성시 동탄반송1길 26-2 (반송동, 1층 전체)",경기도 화성시 반송동 39-1 1층 전체 ,,37.21000533,127.0624303
화성시,깡통고기굼터&비어,20131028,폐업,20181001,149.64,까페,"경기도 화성시 송산면 사강로 190-1, 1층",경기도 화성시 송산면 사강리 653-3 ,,37.21260407,126.7371678
화성시,딥초코,20140829,폐업,20160510,95,까페,"경기도 화성시 향남읍 행정서로2길 14-9, 1층",경기도 화성시 향남읍 행정리 418-5 1층 ,,37.13034404,126.9134156
화성시,정다방,20140421,폐업,20190603,59.4,까페,"경기도 화성시 향남읍 3.1만세로 1108, 지하1층",경기도 화성시 향남읍 평리 110-5 지하1층 ,,37.13241084,126.908491
화성시,VINO,20060621,폐업,20080702,207.12,까페,,경기도 화성시 진안동 874-7 (진안빌딩 401호) ,,37.21341789,127.0400275
화성시,테라스,20111031,폐업,20131022,92.96,까페,"경기도 화성시 동탄중심상가1길 40 (반송동,(엔터프라임빌딩 304호))",경기도 화성시 반송동 103-11 (엔터프라임빌딩 304호) ,,37.20148315,127.071224
화성시,야베스,20050504,폐업,20070802,231,까페,경기도 화성시 떡전골로 96-4,"경기도 화성시 병점동 382-2 미라클프라자 202,203호 ",,37.20702249,127.0342738
화성시,롤리팝키즈카페향남점,20110408,폐업,20150319,345.02,까페,"경기도 화성시 향남읍 행정중앙1로 14 (외 2필지 제이에스플라자 205호, 206호)","경기도 화성시 향남읍 행정리 462-5 외 2필지 제이에스플라자 205호, 206호 ",,37.12587842,126.916332
화성시,눈내리는마을,20021217,폐업,20121105,65.7,까페,경기도 화성시 남양읍 남양시장로66번길 9-6 (남양동),경기도 화성시 남양읍 남양리 1216-1 ,,37.2085491,126.8173682
화성시,떼레노시떼,20130201,폐업,20200507,137.95,까페,"경기도 화성시 동학산2길 10 (석우동, (1층))",경기도 화성시 석우동 9-7 (1층) ,,37.22492421,127.0749915
화성시,휴원카페,20140217,폐업,20170508,46.74,까페,"경기도 화성시 향남읍 평2길 6-1, 1층",경기도 화성시 향남읍 평리 81-136 1층 ,,37.13156115,126.9098261
화성시,아베오커피,2014-10-15,폐업,2024-11-12,68,까페,경기도 화성시 동탄기흥로 31 ((주)제이앤에스 111호),경기도 화성시 방교동 844-4 (주)제이앤에스 111호 ,18487,37.1638239157,127.0869010820
화성시,더커피,20130624,폐업,20150622,33.07,까페,"경기도 화성시 메타폴리스로 53 (반송동, 스타프라자 104-1호)",경기도 화성시 반송동 92-7 (스타프라자 104-1호) ,,37.2022204,127.0731919
화성시,카페마노,20100607,폐업,20180824,61.03,까페,경기도 화성시 향남읍 행정중앙1로 95 (한일베라체 아파트  상가동 109.110호),경기도 화성시 향남읍 행정리 494 ,,37.12712814,126.9248894
화성시,별까페,20150507,폐업,20160418,39.16,까페,경기도 화성시 향남읍 행정서로1길 32,경기도 화성시 향남읍 행정리 455-1 ,,37.12735787,126.9147333
화성시,오트리,20110411,폐업,20130523,70.42,까페,"경기도 화성시 메타폴리스로 53 (반송동,(104, 104-1호))","경기도 화성시 반송동 92-7 (104, 104-1호) ",,37.2022204,127.0731919
화성시,파란초,2008-01-10,폐업,2023-07-13,34,까페,경기도 화성시 떡전골로 106-1 (진안동),경기도 화성시 진안동 537-3 ,,37.20801988,127.0334675
화성시,cafetoys(카페토이즈),20140812,폐업,20150605,50.6,까페,"경기도 화성시 병점중앙로 87 (병점동, 외 15필지 태안병점 V-TOWN II 106호)",경기도 화성시 병점동 292 외 15필지 태안병점 V-TOWN II 106호 ,,37.20628602,127.0418964
화성시,스미티,20130401,폐업,20140703,124.31,까페,"경기도 화성시 동탄공원로3길 4-21 (반송동, (1층전체))",경기도 화성시 반송동 52-11 (1층전체) ,,37.20646902,127.0616731
화성시,링팡도너츠&카페,20100913,폐업,20160328,67.89,까페,경기도 화성시 남양읍 남양시장로66번길 10-7 (남양동),경기도 화성시 남양읍 남양리 1170 ,,37.20791036,126.8160216
화성시,카페누아동탄1호점,20150501,폐업,20160321,70.8,까페,"경기도 화성시 삼성1로 160, 1층 113호 (석우동, 디지텔스테이션)",경기도 화성시 석우동 31-2 디지텔스테이션 113호,,37.21821008,127.0778808
화성시,카페예스플러스동탄산단점,20141015,폐업,20180622,55.92,까페,경기도 화성시 동탄기흥로 147-9 (보문프라자 110호),경기도 화성시 방교동 829-6 보문프라자 110호 ,,37.17339105,127.0904086
화성시,아리랑,20050429,폐업,20070411,55,까페,경기도 화성시 향남읍 평3길 10-1,경기도 화성시 향남읍 평리 81-63 ,,37.13126179,126.9094456
화성시,준 라이브,20100727,폐업,20170605,222.6,까페,"경기도 화성시 우정읍 버들로 12, 2층",경기도 화성시 우정읍 조암리 475-10 2층 ,,37.08103218,126.8134842
화성시,제이오,20060504,폐업,20091202,140.71,까페,경기도 화성시 병점로81번길 21,경기도 화성시 진안동 882-3 (2층) ,,37.21320912,127.0419785
화성시,제이(J),20140812,폐업,20160822,28,까페,"경기도 화성시 남양읍 남양시장로66번길 2, 나동 1층 (남양동)",경기도 화성시 남양읍 남양리 1165-8 나동 ,,37.20888531,126.816272
화성시,캔디,20141024,폐업,20150304,94.58,까페,"경기도 화성시 병점중앙로170번길 2, 3층 (진안동)",경기도 화성시 진안동 873-1 3층 ,,37.21275991,127.037721
화성시,힐링,20070105,폐업,20170111,105.84,까페,"경기도 화성시 효행로 1052 (병점동, 844-1번지(씨네샤르망B 202호))",경기도 화성시 병점동 844-1 (씨네샤르망B 202호) ,,37.21393218,127.0424813
화성시,케이앤제이(K&J)까페,20130125,폐업,20170407,85,까페,"경기도 화성시 동학산1길 6-18 (석우동, (1층 일부))",경기도 화성시 석우동 16-7 (1층 일부) ,,37.22286154,127.0754202
화성시,림버스,20060307,폐업,20121024,95,까페,"경기도 화성시 효행로 1037 (진안동,(로얄프라자 304호))",경기도 화성시 진안동 874-4 (로얄프라자 304호) ,,37.21369995,127.040702
화성시,비  즈,20070412,폐업,20151016,99.7,까페,"경기도 화성시 병점동로 114-10 (진안동,(2층))",경기도 화성시 진안동 871-4 (2층) ,,37.21418376,127.0399439
화성시,아지트,20050617,폐업,20150316,187.04,까페,"경기도 화성시 효행로1039번길 10 (진안동, 865-9번지 팡팡프라자 302호)",경기도 화성시 진안동 865-9 (팡팡프라자 302호) ,,37.21440307,127.040709
화성시,휴고,20070221,폐업,20140106,89,까페,경기도 화성시 향남읍 발안남로55번길 26-3,경기도 화성시 향남읍 발안리 402 ,,37.13033553,126.9044768
화성시,COFFEE FACTORY 508 (커피팩토리508),2014-05-26,폐업,2022-12-05,66.96,까페,"경기도 화성시 동탄대로14길 6-44, 1층 일부호 (오산동)",경기도 화성시 오산동 485 1층일부호,,37.18396059,127.1051664
화성시,뻑까페,20030903,폐업,20040413,32.79,까페,경기도 화성시 떡전골로 118-1,경기도 화성시 진안동 539-11 ,,37.20892774,127.0328195
화성시,B.M.W,20051128,폐업,20131202,128.7,까페,경기도 화성시 효행로 1051,경기도 화성시 진안동 914-1 메인프라자 304-1호 ,,37.2146333,127.0419699
화성시,에데니코,2012-11-19,폐업,2023-10-06,124.71,까페,"경기도 화성시 노작로4길 33-6 (반송동, (1층))",경기도 화성시 반송동 116-5 (1층) ,,37.1981296,127.0761447
화성시,두꺼비식당,20080430,폐업,20160503,74.9,까페,경기도 화성시 남양읍 남양성지로 81 (남양동),경기도 화성시 남양읍 남양리 519 ,,37.20734136,126.8127135
화성시,카페뜰,20130628,폐업,20150518,40.25,까페,"경기도 화성시 동탄하나1길 47-8 (능동, 익현 오피스텔 108호)",경기도 화성시 능동 1064-4 (익현 오피스텔 108호) ,,37.21795121,127.0587889
화성시,카페미지,2013-05-07,폐업,2023-06-09,98.76,까페,"경기도 화성시 병점서로 56-3 (병점동, (103호))",경기도 화성시 병점동 357-14 (103호) ,,37.20762651,127.0389019
화성시,소정커피?,20110429,폐업,20121113,51.73,까페,경기도 화성시 우정읍 조암남로 29-3,경기도 화성시 우정읍 조암리 267-3 ,,37.08380076,126.8183872
화성시,테마스쿠버카페,20141006,폐업,20150930,90,까페,"경기도 화성시 여울로4길 48 (능동, 2층 일부(201호))",경기도 화성시 능동 1093-13 2층 일부(201호) ,,37.21610097,127.0557453
화성시,타샤의 정원,20140210,폐업,20181227,119.42,까페,"경기도 화성시 노작로4길 33-9 (반송동, 1층 전부)",경기도 화성시 반송동 115-9 1층 전부 ,,37.19781468,127.0763042
화성시,요거프레소 수원대점,20100524,폐업,20141217,88,까페,"경기도 화성시 봉담읍 고시길 34, 1층",경기도 화성시 봉담읍 수기리 1-39 1층 ,,37.20609618,126.9805923
화성시,카페로12-23,20140217,폐업,20200825,65.9,까페,"경기도 화성시 동학산1길 6-5 (석우동, 1층 전부)",경기도 화성시 석우동 12-23 1층 전부 ,,37.22351987,127.0755066
화성시,행복,20131205,폐업,20161024,46.2,까페,"경기도 화성시 동탄지성로 320 (반월동, 외 1필지 반월동신풍프라자 101호)",경기도 화성시 반월동 717 외 1필지 반월동신풍프라자 101호 ,,37.22215908,127.0511447
